Page Count, Touch Count, Fault Count, Extra Faults
4096, 1137, 1137, 0
4096, 1138, 1138, 0
4096, 1139, 1139, 0
4096, 1140, 1140, 0
4096, 1141, 1141, 0
4096, 1142, 1142, 0
4096, 1143, 1143, 0
4096, 1144, 1144, 0
4096, 1145, 1145, 0
4096, 1146, 1146, 0
4096, 1147, 1147, 0
4096, 1148, 1148, 0
4096, 1149, 1149, 0
4096, 1150, 1150, 0
4096, 1151, 1151, 0
4096, 1152, 1152, 0
4096, 1153, 1153, 0
4096, 1154, 1154, 0
4096, 1155, 1155, 0
4096, 1156, 1156, 0
4096, 1157, 1157, 0
4096, 1158, 1158, 0
4096, 1159, 1159, 0
4096, 1160, 1160, 0
4096, 1161, 1161, 0
4096, 1162, 1162, 0
4096, 1163, 1163, 0
4096, 1164, 1164, 0
4096, 1165, 1165, 0
4096, 1166, 1166, 0
4096, 1167, 1167, 0
4096, 1168, 1168, 0
4096, 1169, 1169, 0
4096, 1170, 1170, 0
4096, 1171, 1171, 0
4096, 1172, 1172, 0
4096, 1173, 1173, 0
4096, 1174, 1174, 0
4096, 1175, 1175, 0
4096, 1176, 1176, 0
4096, 1177, 1177, 0
4096, 1178, 1178, 0
4096, 1179, 1179, 0
4096, 1180, 1180, 0
4096, 1181, 1181, 0
4096, 1182, 1182, 0
4096, 1183, 1183, 0
4096, 1184, 1184, 0
4096, 1185, 1185, 0
4096, 1186, 1186, 0
4096, 1187, 1187, 0
4096, 1188, 1188, 0
4096, 1189, 1189, 0
4096, 1190, 1190, 0
4096, 1191, 1191, 0
4096, 1192, 1192, 0
4096, 1193, 1193, 0
4096, 1194, 1194, 0
4096, 1195, 1195, 0
4096, 1196, 1196, 0
4096, 1197, 1197, 0
4096, 1198, 1198, 0
4096, 1199, 1199, 0
4096, 1200, 1200, 0
4096, 1201, 1201, 0
4096, 1202, 1202, 0
4096, 1203, 1203, 0
4096, 1204, 1204, 0
4096, 1205, 1205, 0
4096, 1206, 1206, 0
4096, 1207, 1207, 0
4096, 1208, 1208, 0
4096, 1209, 1209, 0
4096, 1210, 1210, 0
4096, 1211, 1211, 0
4096, 1212, 1212, 0
4096, 1213, 1213, 0
4096, 1214, 1214, 0
4096, 1215, 1215, 0
4096, 1216, 1216, 0
4096, 1217, 1217, 0
4096, 1218, 1218, 0
4096, 1219, 1219, 0
4096, 1220, 1220, 0
4096, 1221, 1221, 0
4096, 1222, 1222, 0
4096, 1223, 1223, 0
4096, 1224, 1224, 0
4096, 1225, 1225, 0
4096, 1226, 1226, 0
4096, 1227, 1227, 0
4096, 1228, 1228, 0
4096, 1229, 1229, 0
4096, 1230, 1230, 0
4096, 1231, 1231, 0
4096, 1232, 1232, 0
4096, 1233, 1233, 0
4096, 1234, 1234, 0
4096, 1235, 1235, 0
4096, 1236, 1236, 0
4096, 1237, 1237, 0
4096, 1238, 1238, 0
4096, 1239, 1239, 0
4096, 1240, 1240, 0
4096, 1241, 1241, 0
4096, 1242, 1242, 0
4096, 1243, 1243, 0
4096, 1244, 1244, 0
4096, 1245, 1245, 0
4096, 1246, 1246, 0
4096, 1247, 1247, 0
4096, 1248, 1248, 0
4096, 1249, 1249, 0
4096, 1250, 1250, 0
4096, 1251, 1251, 0
4096, 1252, 1252, 0
4096, 1253, 1253, 0
4096, 1254, 1254, 0
4096, 1255, 1255, 0
4096, 1256, 1256, 0
4096, 1257, 1257, 0
4096, 1258, 1258, 0
4096, 1259, 1259, 0
4096, 1260, 1260, 0
4096, 1261, 1261, 0
4096, 1262, 1262, 0
4096, 1263, 1263, 0
4096, 1264, 1264, 0
4096, 1265, 1265, 0
4096, 1266, 1266, 0
4096, 1267, 1267, 0
4096, 1268, 1268, 0
4096, 1269, 1269, 0
4096, 1270, 1270, 0
4096, 1271, 1271, 0
4096, 1272, 1272, 0
4096, 1273, 1273, 0
4096, 1274, 1274, 0
4096, 1275, 1275, 0
4096, 1276, 1276, 0
4096, 1277, 1277, 0
4096, 1278, 1278, 0
4096, 1279, 1279, 0
4096, 1280, 1280, 0
4096, 1281, 1281, 0
4096, 1282, 1282, 0
4096, 1283, 1283, 0
4096, 1284, 1284, 0
4096, 1285, 1285, 0
4096, 1286, 1286, 0
4096, 1287, 1287, 0
4096, 1288, 1288, 0
4096, 1289, 1289, 0
4096, 1290, 1290, 0
4096, 1291, 1291, 0
4096, 1292, 1292, 0
4096, 1293, 1293, 0
4096, 1294, 1294, 0
4096, 1295, 1295, 0
4096, 1296, 1296, 0
4096, 1297, 1297, 0
4096, 1298, 1298, 0
4096, 1299, 1299, 0
4096, 1300, 1300, 0
4096, 1301, 1301, 0
4096, 1302, 1302, 0
4096, 1303, 1303, 0
4096, 1304, 1304, 0
4096, 1305, 1305, 0
4096, 1306, 1306, 0
4096, 1307, 1307, 0
4096, 1308, 1308, 0
4096, 1309, 1309, 0
4096, 1310, 1310, 0
4096, 1311, 1311, 0
4096, 1312, 1312, 0
4096, 1313, 1313, 0
4096, 1314, 1314, 0
4096, 1315, 1315, 0
4096, 1316, 1316, 0
4096, 1317, 1317, 0
4096, 1318, 1318, 0
4096, 1319, 1319, 0
4096, 1320, 1320, 0
4096, 1321, 1321, 0
4096, 1322, 1322, 0
4096, 1323, 1323, 0
4096, 1324, 1324, 0
4096, 1325, 1325, 0
4096, 1326, 1326, 0
4096, 1327, 1327, 0
4096, 1328, 1328, 0
4096, 1329, 1329, 0
4096, 1330, 1330, 0
4096, 1331, 1331, 0
4096, 1332, 1332, 0
4096, 1333, 1333, 0
4096, 1334, 1334, 0
4096, 1335, 1335, 0
4096, 1336, 1336, 0
4096, 1337, 1337, 0
4096, 1338, 1338, 0
4096, 1339, 1339, 0
4096, 1340, 1340, 0
4096, 1341, 1341, 0
4096, 1342, 1342, 0
4096, 1343, 1343, 0
4096, 1344, 1344, 0
4096, 1345, 1345, 0
4096, 1346, 1346, 0
4096, 1347, 1347, 0
4096, 1348, 1348, 0
4096, 1349, 1349, 0
4096, 1350, 1350, 0
4096, 1351, 1351, 0
4096, 1352, 1352, 0
4096, 1353, 1353, 0
4096, 1354, 1354, 0
4096, 1355, 1355, 0
4096, 1356, 1356, 0
4096, 1357, 1357, 0
4096, 1358, 1358, 0
4096, 1359, 1359, 0
4096, 1360, 1360, 0
4096, 1361, 1361, 0
4096, 1362, 1362, 0
4096, 1363, 1363, 0
4096, 1364, 1364, 0
4096, 1365, 1365, 0
4096, 1366, 1366, 0
4096, 1367, 1367, 0
4096, 1368, 1368, 0
4096, 1369, 1369, 0
4096, 1370, 1370, 0
4096, 1371, 1371, 0
4096, 1372, 1372, 0
4096, 1373, 1373, 0
4096, 1374, 1374, 0
4096, 1375, 1375, 0
4096, 1376, 1376, 0
4096, 1377, 1377, 0
4096, 1378, 1378, 0
4096, 1379, 1379, 0
4096, 1380, 1380, 0
4096, 1381, 1381, 0
4096, 1382, 1382, 0
4096, 1383, 1383, 0
4096, 1384, 1384, 0
4096, 1385, 1385, 0
4096, 1386, 1386, 0
4096, 1387, 1387, 0
4096, 1388, 1388, 0
4096, 1389, 1389, 0
4096, 1390, 1390, 0
4096, 1391, 1391, 0
4096, 1392, 1392, 0
4096, 1393, 1393, 0
4096, 1394, 1394, 0
4096, 1395, 1395, 0
4096, 1396, 1396, 0
4096, 1397, 1397, 0
4096, 1398, 1398, 0
4096, 1399, 1399, 0
4096, 1400, 1400, 0
4096, 1401, 1401, 0
4096, 1402, 1402, 0
4096, 1403, 1403, 0
4096, 1404, 1404, 0
4096, 1405, 1405, 0
4096, 1406, 1406, 0
4096, 1407, 1407, 0
4096, 1408, 1408, 0
4096, 1409, 1409, 0
4096, 1410, 1410, 0
4096, 1411, 1411, 0
4096, 1412, 1412, 0
4096, 1413, 1413, 0
4096, 1414, 1414, 0
4096, 1415, 1415, 0
4096, 1416, 1416, 0
4096, 1417, 1417, 0
4096, 1418, 1418, 0
4096, 1419, 1419, 0
4096, 1420, 1420, 0
4096, 1421, 1421, 0
4096, 1422, 1422, 0
4096, 1423, 1423, 0
4096, 1424, 1424, 0
4096, 1425, 1425, 0
4096, 1426, 1426, 0
4096, 1427, 1427, 0
4096, 1428, 1428, 0
4096, 1429, 1429, 0
4096, 1430, 1430, 0
4096, 1431, 1431, 0
4096, 1432, 1432, 0
4096, 1433, 1433, 0
4096, 1434, 1434, 0
4096, 1435, 1435, 0
4096, 1436, 1436, 0
4096, 1437, 1437, 0
4096, 1438, 1438, 0
4096, 1439, 1439, 0
4096, 1440, 1440, 0
4096, 1441, 1441, 0
4096, 1442, 1442, 0
4096, 1443, 1443, 0
4096, 1444, 1444, 0
4096, 1445, 1445, 0
4096, 1446, 1446, 0
4096, 1447, 1447, 0
4096, 1448, 1448, 0
4096, 1449, 1449, 0
4096, 1450, 1450, 0
4096, 1451, 1451, 0
4096, 1452, 1452, 0
4096, 1453, 1453, 0
4096, 1454, 1454, 0
4096, 1455, 1455, 0
4096, 1456, 1456, 0
4096, 1457, 1457, 0
4096, 1458, 1458, 0
4096, 1459, 1459, 0
4096, 1460, 1460, 0
4096, 1461, 1461, 0
4096, 1462, 1462, 0
4096, 1463, 1463, 0
4096, 1464, 1464, 0
4096, 1465, 1465, 0
4096, 1466, 1466, 0
4096, 1467, 1467, 0
4096, 1468, 1468, 0
4096, 1469, 1469, 0
4096, 1470, 1470, 0
4096, 1471, 1471, 0
4096, 1472, 1472, 0
4096, 1473, 1473, 0
4096, 1474, 1474, 0
4096, 1475, 1475, 0
4096, 1476, 1476, 0
4096, 1477, 1477, 0
4096, 1478, 1478, 0
4096, 1479, 1479, 0
4096, 1480, 1480, 0
4096, 1481, 1481, 0
4096, 1482, 1482, 0
4096, 1483, 1483, 0
4096, 1484, 1484, 0
4096, 1485, 1485, 0
4096, 1486, 1486, 0
4096, 1487, 1487, 0
4096, 1488, 1488, 0
4096, 1489, 1489, 0
4096, 1490, 1490, 0
4096, 1491, 1491, 0
4096, 1492, 1492, 0
4096, 1493, 1493, 0
4096, 1494, 1494, 0
4096, 1495, 1495, 0
4096, 1496, 1496, 0
4096, 1497, 1497, 0
4096, 1498, 1498, 0
4096, 1499, 1499, 0
4096, 1500, 1500, 0
4096, 1501, 1501, 0
4096, 1502, 1502, 0
4096, 1503, 1503, 0
4096, 1504, 1504, 0
4096, 1505, 1505, 0
4096, 1506, 1506, 0
4096, 1507, 1507, 0
4096, 1508, 1508, 0
4096, 1509, 1509, 0
4096, 1510, 1510, 0
4096, 1511, 1511, 0
4096, 1512, 1512, 0
4096, 1513, 1513, 0
4096, 1514, 1514, 0
4096, 1515, 1515, 0
4096, 1516, 1516, 0
4096, 1517, 1517, 0
4096, 1518, 1518, 0
4096, 1519, 1519, 0
4096, 1520, 1520, 0
4096, 1521, 1521, 0
4096, 1522, 1522, 0
4096, 1523, 1523, 0
4096, 1524, 1524, 0
4096, 1525, 1525, 0
4096, 1526, 1526, 0
4096, 1527, 1527, 0
4096, 1528, 1528, 0
4096, 1529, 1529, 0
4096, 1530, 1530, 0
4096, 1531, 1531, 0
4096, 1532, 1532, 0
4096, 1533, 1533, 0
4096, 1534, 1534, 0
4096, 1535, 1535, 0
4096, 1536, 1536, 0
4096, 1537, 1537, 0
4096, 1538, 1538, 0
4096, 1539, 1539, 0
4096, 1540, 1540, 0
4096, 1541, 1541, 0
4096, 1542, 1542, 0
4096, 1543, 1543, 0
4096, 1544, 1544, 0
4096, 1545, 1545, 0
4096, 1546, 1546, 0
4096, 1547, 1547, 0
4096, 1548, 1548, 0
4096, 1549, 1549, 0
4096, 1550, 1550, 0
4096, 1551, 1551, 0
4096, 1552, 1552, 0
4096, 1553, 1553, 0
4096, 1554, 1554, 0
4096, 1555, 1555, 0
4096, 1556, 1556, 0
4096, 1557, 1557, 0
4096, 1558, 1558, 0
4096, 1559, 1559, 0
4096, 1560, 1560, 0
4096, 1561, 1561, 0
4096, 1562, 1562, 0
4096, 1563, 1563, 0
4096, 1564, 1564, 0
4096, 1565, 1565, 0
4096, 1566, 1566, 0
4096, 1567, 1567, 0
4096, 1568, 1568, 0
4096, 1569, 1569, 0
4096, 1570, 1570, 0
4096, 1571, 1571, 0
4096, 1572, 1572, 0
4096, 1573, 1573, 0
4096, 1574, 1574, 0
4096, 1575, 1575, 0
4096, 1576, 1576, 0
4096, 1577, 1577, 0
4096, 1578, 1578, 0
4096, 1579, 1579, 0
4096, 1580, 1580, 0
4096, 1581, 1581, 0
4096, 1582, 1582, 0
4096, 1583, 1583, 0
4096, 1584, 1584, 0
4096, 1585, 1585, 0
4096, 1586, 1586, 0
4096, 1587, 1587, 0
4096, 1588, 1588, 0
4096, 1589, 1589, 0
4096, 1590, 1590, 0
4096, 1591, 1591, 0
4096, 1592, 1592, 0
4096, 1593, 1593, 0
4096, 1594, 1594, 0
4096, 1595, 1595, 0
4096, 1596, 1596, 0
4096, 1597, 1597, 0
4096, 1598, 1598, 0
4096, 1599, 1599, 0
4096, 1600, 1600, 0
4096, 1601, 1601, 0
4096, 1602, 1602, 0
4096, 1603, 1603, 0
4096, 1604, 1604, 0
4096, 1605, 1605, 0
4096, 1606, 1606, 0
4096, 1607, 1607, 0
4096, 1608, 1608, 0
4096, 1609, 1609, 0
4096, 1610, 1610, 0
4096, 1611, 1611, 0
4096, 1612, 1612, 0
4096, 1613, 1613, 0
4096, 1614, 1614, 0
4096, 1615, 1615, 0
4096, 1616, 1616, 0
4096, 1617, 1617, 0
4096, 1618, 1618, 0
4096, 1619, 1619, 0
4096, 1620, 1620, 0
4096, 1621, 1621, 0
4096, 1622, 1622, 0
4096, 1623, 1623, 0
4096, 1624, 1624, 0
4096, 1625, 1625, 0
4096, 1626, 1626, 0
4096, 1627, 1627, 0
4096, 1628, 1628, 0
4096, 1629, 1629, 0
4096, 1630, 1630, 0
4096, 1631, 1631, 0
4096, 1632, 1632, 0
4096, 1633, 1633, 0
4096, 1634, 1634, 0
4096, 1635, 1635, 0
4096, 1636, 1636, 0
4096, 1637, 1637, 0
4096, 1638, 1638, 0
4096, 1639, 1639, 0
4096, 1640, 1640, 0
4096, 1641, 1641, 0
4096, 1642, 1642, 0
4096, 1643, 1643, 0
4096, 1644, 1644, 0
4096, 1645, 1645, 0
4096, 1646, 1646, 0
4096, 1647, 1647, 0
4096, 1648, 1648, 0
4096, 1649, 1649, 0
4096, 1650, 1650, 0
4096, 1651, 1651, 0
4096, 1652, 1652, 0
4096, 1653, 1653, 0
4096, 1654, 1654, 0
4096, 1655, 1655, 0
4096, 1656, 1656, 0
4096, 1657, 1657, 0
4096, 1658, 1658, 0
4096, 1659, 1659, 0
4096, 1660, 1660, 0
4096, 1661, 1661, 0
4096, 1662, 1662, 0
4096, 1663, 1663, 0
4096, 1664, 1664, 0
4096, 1665, 1665, 0
4096, 1666, 1666, 0
4096, 1667, 1667, 0
4096, 1668, 1668, 0
4096, 1669, 1669, 0
4096, 1670, 1670, 0
4096, 1671, 1671, 0
4096, 1672, 1672, 0
4096, 1673, 1673, 0
4096, 1674, 1674, 0
4096, 1675, 1675, 0
4096, 1676, 1676, 0
4096, 1677, 1677, 0
4096, 1678, 1678, 0
4096, 1679, 1679, 0
4096, 1680, 1680, 0
4096, 1681, 1681, 0
4096, 1682, 1682, 0
4096, 1683, 1683, 0
4096, 1684, 1684, 0
4096, 1685, 1685, 0
4096, 1686, 1686, 0
4096, 1687, 1687, 0
4096, 1688, 1688, 0
4096, 1689, 1689, 0
4096, 1690, 1690, 0
4096, 1691, 1691, 0
4096, 1692, 1692, 0
4096, 1693, 1693, 0
4096, 1694, 1694, 0
4096, 1695, 1695, 0
4096, 1696, 1696, 0
4096, 1697, 1697, 0
4096, 1698, 1698, 0
4096, 1699, 1699, 0
4096, 1700, 1700, 0
4096, 1701, 1701, 0
4096, 1702, 1702, 0
4096, 1703, 1703, 0
4096, 1704, 1704, 0
4096, 1705, 1705, 0
4096, 1706, 1706, 0
4096, 1707, 1707, 0
4096, 1708, 1708, 0
4096, 1709, 1709, 0
4096, 1710, 1710, 0
4096, 1711, 1711, 0
4096, 1712, 1712, 0
4096, 1713, 1713, 0
4096, 1714, 1714, 0
4096, 1715, 1715, 0
4096, 1716, 1716, 0
4096, 1717, 1717, 0
4096, 1718, 1718, 0
4096, 1719, 1719, 0
4096, 1720, 1720, 0
4096, 1721, 1721, 0
4096, 1722, 1722, 0
4096, 1723, 1723, 0
4096, 1724, 1724, 0
4096, 1725, 1725, 0
4096, 1726, 1726, 0
4096, 1727, 1727, 0
4096, 1728, 1728, 0
4096, 1729, 1729, 0
4096, 1730, 1730, 0
4096, 1731, 1731, 0
4096, 1732, 1732, 0
4096, 1733, 1733, 0
4096, 1734, 1734, 0
4096, 1735, 1735, 0
4096, 1736, 1736, 0
4096, 1737, 1737, 0
4096, 1738, 1738, 0
4096, 1739, 1739, 0
4096, 1740, 1740, 0
4096, 1741, 1741, 0
4096, 1742, 1742, 0
4096, 1743, 1743, 0
4096, 1744, 1744, 0
4096, 1745, 1745, 0
4096, 1746, 1746, 0
4096, 1747, 1747, 0
4096, 1748, 1748, 0
4096, 1749, 1749, 0
4096, 1750, 1750, 0
4096, 1751, 1751, 0
4096, 1752, 1752, 0
4096, 1753, 1753, 0
4096, 1754, 1754, 0
4096, 1755, 1755, 0
4096, 1756, 1756, 0
4096, 1757, 1757, 0
4096, 1758, 1758, 0
4096, 1759, 1759, 0
4096, 1760, 1760, 0
4096, 1761, 1761, 0
4096, 1762, 1762, 0
4096, 1763, 1763, 0
4096, 1764, 1764, 0
4096, 1765, 1765, 0
4096, 1766, 1766, 0
4096, 1767, 1767, 0
4096, 1768, 1768, 0
4096, 1769, 1769, 0
4096, 1770, 1770, 0
4096, 1771, 1771, 0
4096, 1772, 1772, 0
4096, 1773, 1773, 0
4096, 1774, 1774, 0
4096, 1775, 1775, 0
4096, 1776, 1776, 0
4096, 1777, 1777, 0
4096, 1778, 1778, 0
4096, 1779, 1779, 0
4096, 1780, 1780, 0
4096, 1781, 1781, 0
4096, 1782, 1782, 0
4096, 1783, 1783, 0
4096, 1784, 1784, 0
4096, 1785, 1785, 0
4096, 1786, 1786, 0
4096, 1787, 1787, 0
4096, 1788, 1788, 0
4096, 1789, 1789, 0
4096, 1790, 1790, 0
4096, 1791, 1791, 0
4096, 1792, 1792, 0
4096, 1793, 1793, 0
4096, 1794, 1794, 0
4096, 1795, 1795, 0
4096, 1796, 1796, 0
4096, 1797, 1797, 0
4096, 1798, 1798, 0
4096, 1799, 1799, 0
4096, 1800, 1800, 0
4096, 1801, 1801, 0
4096, 1802, 1802, 0
4096, 1803, 1803, 0
4096, 1804, 1804, 0
4096, 1805, 1805, 0
4096, 1806, 1806, 0
4096, 1807, 1807, 0
4096, 1808, 1808, 0
4096, 1809, 1809, 0
4096, 1810, 1810, 0
4096, 1811, 1811, 0
4096, 1812, 1812, 0
4096, 1813, 1813, 0
4096, 1814, 1814, 0
4096, 1815, 1815, 0
4096, 1816, 1816, 0
4096, 1817, 1817, 0
4096, 1818, 1818, 0
4096, 1819, 1819, 0
4096, 1820, 1820, 0
4096, 1821, 1821, 0
4096, 1822, 1822, 0
4096, 1823, 1823, 0
4096, 1824, 1824, 0
4096, 1825, 1825, 0
4096, 1826, 1826, 0
4096, 1827, 1827, 0
4096, 1828, 1828, 0
4096, 1829, 1829, 0
4096, 1830, 1830, 0
4096, 1831, 1831, 0
4096, 1832, 1832, 0
4096, 1833, 1833, 0
4096, 1834, 1834, 0
4096, 1835, 1835, 0
4096, 1836, 1836, 0
4096, 1837, 1837, 0
4096, 1838, 1838, 0
4096, 1839, 1839, 0
4096, 1840, 1840, 0
4096, 1841, 1841, 0
4096, 1842, 1842, 0
4096, 1843, 1843, 0
4096, 1844, 1844, 0
4096, 1845, 1845, 0
4096, 1846, 1846, 0
4096, 1847, 1847, 0
4096, 1848, 1848, 0
4096, 1849, 1849, 0
4096, 1850, 1850, 0
4096, 1851, 1851, 0
4096, 1852, 1852, 0
4096, 1853, 1853, 0
4096, 1854, 1854, 0
4096, 1855, 1855, 0
4096, 1856, 1856, 0
4096, 1857, 1857, 0
4096, 1858, 1858, 0
4096, 1859, 1859, 0
4096, 1860, 1860, 0
4096, 1861, 1861, 0
4096, 1862, 1862, 0
4096, 1863, 1863, 0
4096, 1864, 1864, 0
4096, 1865, 1865, 0
4096, 1866, 1866, 0
4096, 1867, 1867, 0
4096, 1868, 1868, 0
4096, 1869, 1869, 0
4096, 1870, 1870, 0
4096, 1871, 1871, 0
4096, 1872, 1872, 0
4096, 1873, 1873, 0
4096, 1874, 1874, 0
4096, 1875, 1875, 0
4096, 1876, 1876, 0
4096, 1877, 1877, 0
4096, 1878, 1878, 0
4096, 1879, 1879, 0
4096, 1880, 1880, 0
4096, 1881, 1881, 0
4096, 1882, 1882, 0
4096, 1883, 1883, 0
4096, 1884, 1884, 0
4096, 1885, 1885, 0
4096, 1886, 1886, 0
4096, 1887, 1887, 0
4096, 1888, 1888, 0
4096, 1889, 1889, 0
4096, 1890, 1890, 0
4096, 1891, 1891, 0
4096, 1892, 1892, 0
4096, 1893, 1893, 0
4096, 1894, 1894, 0
4096, 1895, 1895, 0
4096, 1896, 1896, 0
4096, 1897, 1897, 0
4096, 1898, 1898, 0
4096, 1899, 1899, 0
4096, 1900, 1900, 0
4096, 1901, 1901, 0
4096, 1902, 1902, 0
4096, 1903, 1903, 0
4096, 1904, 1904, 0
4096, 1905, 1905, 0
4096, 1906, 1906, 0
4096, 1907, 1907, 0
4096, 1908, 1908, 0
4096, 1909, 1909, 0
4096, 1910, 1910, 0
4096, 1911, 1911, 0
4096, 1912, 1912, 0
4096, 1913, 1913, 0
4096, 1914, 1914, 0
4096, 1915, 1915, 0
4096, 1916, 1916, 0
4096, 1917, 1917, 0
4096, 1918, 1918, 0
4096, 1919, 1919, 0
4096, 1920, 1920, 0
4096, 1921, 1921, 0
4096, 1922, 1922, 0
4096, 1923, 1923, 0
4096, 1924, 1924, 0
4096, 1925, 1925, 0
4096, 1926, 1926, 0
4096, 1927, 1927, 0
4096, 1928, 1928, 0
4096, 1929, 1929, 0
4096, 1930, 1930, 0
4096, 1931, 1931, 0
4096, 1932, 1932, 0
4096, 1933, 1933, 0
4096, 1934, 1934, 0
4096, 1935, 1935, 0
4096, 1936, 1936, 0
4096, 1937, 1937, 0
4096, 1938, 1938, 0
4096, 1939, 1939, 0
4096, 1940, 1940, 0
4096, 1941, 1941, 0
4096, 1942, 1942, 0
4096, 1943, 1943, 0
4096, 1944, 1944, 0
4096, 1945, 1945, 0
4096, 1946, 1946, 0
4096, 1947, 1947, 0
4096, 1948, 1948, 0
4096, 1949, 1949, 0
4096, 1950, 1950, 0
4096, 1951, 1951, 0
4096, 1952, 1952, 0
4096, 1953, 1953, 0
4096, 1954, 1954, 0
4096, 1955, 1955, 0
4096, 1956, 1956, 0
4096, 1957, 1957, 0
4096, 1958, 1958, 0
4096, 1959, 1959, 0
4096, 1960, 1960, 0
4096, 1961, 1961, 0
4096, 1962, 1962, 0
4096, 1963, 1963, 0
4096, 1964, 1964, 0
4096, 1965, 1965, 0
4096, 1966, 1966, 0
4096, 1967, 1967, 0
4096, 1968, 1968, 0
4096, 1969, 1969, 0
4096, 1970, 1970, 0
4096, 1971, 1971, 0
4096, 1972, 1972, 0
4096, 1973, 1973, 0
4096, 1974, 1974, 0
4096, 1975, 1975, 0
4096, 1976, 1976, 0
4096, 1977, 1977, 0
4096, 1978, 1978, 0
4096, 1979, 1979, 0
4096, 1980, 1980, 0
4096, 1981, 1981, 0
4096, 1982, 1982, 0
4096, 1983, 1983, 0
4096, 1984, 1984, 0
4096, 1985, 1985, 0
4096, 1986, 1986, 0
4096, 1987, 1987, 0
4096, 1988, 1988, 0
4096, 1989, 1989, 0
4096, 1990, 1990, 0
4096, 1991, 1991, 0
4096, 1992, 1992, 0
4096, 1993, 1993, 0
4096, 1994, 1994, 0
4096, 1995, 1995, 0
4096, 1996, 1996, 0
4096, 1997, 1997, 0
4096, 1998, 1998, 0
4096, 1999, 1999, 0
4096, 2000, 2000, 0
4096, 2001, 2001, 0
4096, 2002, 2002, 0
4096, 2003, 2003, 0
4096, 2004, 2004, 0
4096, 2005, 2005, 0
4096, 2006, 2006, 0
4096, 2007, 2007, 0
4096, 2008, 2008, 0
4096, 2009, 2009, 0
4096, 2010, 2010, 0
4096, 2011, 2011, 0
4096, 2012, 2012, 0
4096, 2013, 2013, 0
4096, 2014, 2014, 0
4096, 2015, 2015, 0
4096, 2016, 2016, 0
4096, 2017, 2017, 0
4096, 2018, 2018, 0
4096, 2019, 2019, 0
4096, 2020, 2020, 0
4096, 2021, 2021, 0
4096, 2022, 2022, 0
4096, 2023, 2023, 0
4096, 2024, 2024, 0
4096, 2025, 2025, 0
4096, 2026, 2026, 0
4096, 2027, 2027, 0
4096, 2028, 2028, 0
4096, 2029, 2029, 0
4096, 2030, 2030, 0
4096, 2031, 2031, 0
4096, 2032, 2032, 0
4096, 2033, 2033, 0
4096, 2034, 2034, 0
4096, 2035, 2035, 0
4096, 2036, 2036, 0
4096, 2037, 2037, 0
4096, 2038, 2038, 0
4096, 2039, 2039, 0
4096, 2040, 2040, 0
4096, 2041, 2041, 0
4096, 2042, 2042, 0
4096, 2043, 2043, 0
4096, 2044, 2044, 0
4096, 2045, 2045, 0
4096, 2046, 2046, 0
4096, 2047, 2047, 0
4096, 2048, 2048, 0
4096, 2049, 2049, 0
4096, 2050, 2050, 0
4096, 2051, 2051, 0
4096, 2052, 2052, 0
4096, 2053, 2053, 0
4096, 2054, 2054, 0
4096, 2055, 2055, 0
4096, 2056, 2056, 0
4096, 2057, 2057, 0
4096, 2058, 2058, 0
4096, 2059, 2059, 0
4096, 2060, 2060, 0
4096, 2061, 2061, 0
4096, 2062, 2062, 0
4096, 2063, 2063, 0
4096, 2064, 2064, 0
4096, 2065, 2065, 0
4096, 2066, 2066, 0
4096, 2067, 2067, 0
4096, 2068, 2068, 0
4096, 2069, 2069, 0
4096, 2070, 2070, 0
4096, 2071, 2071, 0
4096, 2072, 2072, 0
4096, 2073, 2073, 0
4096, 2074, 2074, 0
4096, 2075, 2075, 0
4096, 2076, 2076, 0
4096, 2077, 2077, 0
4096, 2078, 2078, 0
4096, 2079, 2079, 0
4096, 2080, 2080, 0
4096, 2081, 2081, 0
4096, 2082, 2082, 0
4096, 2083, 2083, 0
4096, 2084, 2084, 0
4096, 2085, 2085, 0
4096, 2086, 2086, 0
4096, 2087, 2087, 0
4096, 2088, 2088, 0
4096, 2089, 2089, 0
4096, 2090, 2090, 0
4096, 2091, 2091, 0
4096, 2092, 2092, 0
4096, 2093, 2093, 0
4096, 2094, 2094, 0
4096, 2095, 2095, 0
4096, 2096, 2096, 0
4096, 2097, 2097, 0
4096, 2098, 2098, 0
4096, 2099, 2099, 0
4096, 2100, 2100, 0
4096, 2101, 2101, 0
4096, 2102, 2102, 0
4096, 2103, 2103, 0
4096, 2104, 2104, 0
4096, 2105, 2105, 0
4096, 2106, 2106, 0
4096, 2107, 2107, 0
4096, 2108, 2108, 0
4096, 2109, 2109, 0
4096, 2110, 2110, 0
4096, 2111, 2111, 0
4096, 2112, 2112, 0
4096, 2113, 2113, 0
4096, 2114, 2114, 0
4096, 2115, 2115, 0
4096, 2116, 2116, 0
4096, 2117, 2117, 0
4096, 2118, 2118, 0
4096, 2119, 2119, 0
4096, 2120, 2120, 0
4096, 2121, 2121, 0
4096, 2122, 2122, 0
4096, 2123, 2123, 0
4096, 2124, 2124, 0
4096, 2125, 2125, 0
4096, 2126, 2126, 0
4096, 2127, 2127, 0
4096, 2128, 2128, 0
4096, 2129, 2129, 0
4096, 2130, 2130, 0
4096, 2131, 2131, 0
4096, 2132, 2132, 0
4096, 2133, 2133, 0
4096, 2134, 2134, 0
